unique_key,created_date,agency,complaint_type,descriptor,location_type,incident_zip,city,status,bbl,latitude,longitude,Category,Sentiment,Complaint Text,Emotion
56418717,2022-12-31 23:35:06,DOHMH,Rodent,Rat Sighting,3+ Family Apt. Building,11385.0,RIDGEWOOD,Closed,4033790054.0,40.70989995361796,-73.90997317968251,Social,Neutral,Rodent. Rat Sighting,Neutral
56411097,2022-12-31 23:35:00,DEP,Water System,Dirty Water (WE),,11204.0,BROOKLYN,Closed,3062170020.0,40.61220704822389,-73.99242200416802,Political,Neutral,Water System. Dirty Water (WE),Disgust
56408831,2022-12-31 23:35:00,DEP,Sewer,Sewer Backup (Use Comments) (SA),,10029.0,NEW YORK,Closed,1016870040.0,40.796654645095565,-73.9369688110391,Political,Neutral,Sewer. Sewer Backup (Use Comments) (SA),Neutral
56409232,2022-12-31 23:34:34,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10463.0,BRONX,Closed,2032590006.0,40.87335613626057,-73.90555386372127,Social,Neutral,HEAT/HOT WATER. ENTIRE BUILDING,Disgust
56408576,2022-12-31 23:34:11,HPD,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11374.0,REGO PARK,Closed,4030977504.0,40.72723185509,-73.85938103355782,Social,Neutral,HEAT/HOT WATER. APARTMENT ONLY,Neutral
56415733,2022-12-31 23:33:12,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11226.0,BROOKLYN,Closed,3051070093.0,40.64925227825378,-73.95284546724913,Social,Negative,Blocked Driveway. No Access,Sadness
56419467,2022-12-31 23:32:32,NYPD,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11232.0,BROOKLYN,Closed,3009250037.0,40.64468636458384,-73.9975604560498,Social,Neutral,Noise - Vehicle. Car/Truck Music,Neutral
56418086,2022-12-31 23:32:01,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11210.0,BROOKLYN,Closed,3049810050.0,40.63838094134733,-73.94245093507828,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56417461,2022-12-31 23:31:50,NYPD,Noise - Commercial,Loud Music/Party,Store/Commercial,10457.0,BRONX,Closed,2030340046.0,40.84742038919232,-73.89785577211202,Social,Neutral,Noise - Commercial. Loud Music/Party,Neutral
56412978,2022-12-31 23:31:33,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11206.0,BROOKLYN,Closed,3031230062.0,40.702163399851976,-73.93599060686844,Social,Negative,Blocked Driveway. No Access,Sadness
56419269,2022-12-31 23:31:32,NYPD,Illegal Fireworks,,Residential Building/House,11230.0,BROOKLYN,Closed,3064970044.0,40.629357754557454,-73.96786449851307,Social,Negative,Illegal Fireworks. ,Fear
56415812,2022-12-31 23:31:15,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11232.0,BROOKLYN,Closed,3009230048.0,40.64475773063573,-73.99763972969504,Social,Neutral,Noise - Street/Sidewalk. Loud Music/Party,Neutral
56412822,2022-12-31 23:31:15,NYPD,Abandoned Vehicle,With License Plate,Street/Sidewalk,11385.0,RIDGEWOOD,Closed,4035300039.0,40.70674501990131,-73.89862678083269,Political,Negative,Abandoned Vehicle. With License Plate,Sadness
56412690,2022-12-31 23:31:13,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10312.0,STATEN ISLAND,Closed,5056420101.0,40.555589996436055,-74.17414632268138,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56415962,2022-12-31 23:31:12,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11432.0,JAMAICA,Closed,4097670001.0,40.70643449618068,-73.79985127329999,Social,Neutral,Noise - Street/Sidewalk. Loud Music/Party,Neutral
56416947,2022-12-31 23:30:51,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10469.0,BRONX,Closed,2049000020.0,40.8820862818592,-73.85036345565348,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56418529,2022-12-31 23:30:45,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11218.0,BROOKLYN,Closed,3053690077.0,40.639362483266765,-73.97983303068035,Social,Neutral,Noise - Street/Sidewalk. Loud Music/Party,Neutral
56414311,2022-12-31 23:30:45,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11204.0,BROOKLYN,Closed,3055270044.0,40.61865639918998,-73.98365026300999,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56414202,2022-12-31 23:30:45,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11232.0,BROOKLYN,Closed,3009250033.0,40.64478243522447,-73.99771540163759,Social,Neutral,Noise - Street/Sidewalk. Loud Music/Party,Neutral
56415603,2022-12-31 23:30:29,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,10307.0,STATEN ISLAND,Closed,,40.50031261674751,-74.23670404151676,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56414482,2022-12-31 23:30:21,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11237.0,BROOKLYN,Closed,3032720038.0,40.70452163422088,-73.91546623126293,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56413122,2022-12-31 23:29:46,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11432.0,JAMAICA,Closed,4097670001.0,40.70643449618068,-73.79985127329999,Social,Neutral,Noise - Street/Sidewalk. Loud Music/Party,Neutral
56417125,2022-12-31 23:29:35,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11232.0,BROOKLYN,Closed,3009170025.0,40.65002494509981,-74.00338031806166,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56416248,2022-12-31 23:29:25,NYPD,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11204.0,BROOKLYN,Closed,3054680035.0,40.62589387386334,-73.9802153573876,Social,Neutral,Noise - Street/Sidewalk. Loud Talking,Neutral
56417177,2022-12-31 23:29:11,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11377.0,WOODSIDE,Closed,,40.74833766367339,-73.91014138955977,Social,Negative,Blocked Driveway. No Access,Sadness
56413128,2022-12-31 23:29:09,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11230.0,BROOKLYN,Closed,3065130001.0,40.62944257635751,-73.96692416877569,Social,Neutral,Noise - Street/Sidewalk. Loud Music/Party,Neutral
56415407,2022-12-31 23:28:53,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,10002.0,NEW YORK,Closed,1003230001.0,40.71550185394451,-73.97637224500966,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56414136,2022-12-31 23:28:45,NYPD,Illegal Fireworks,,Street/Sidewalk,11204.0,,Closed,,40.6277385971525,-73.98156576577298,Social,Negative,Illegal Fireworks. ,Fear
56417391,2022-12-31 23:28:23,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11354.0,FLUSHING,Closed,4052370030.0,40.76700657949269,-73.81167639776895,Political,Negative,Illegal Parking. Posted Parking Sign Violation,Anger
56418797,2022-12-31 23:28:18,NYPD,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11103.0,ASTORIA,Closed,4006630050.0,40.76518506306235,-73.91392719189072,Social,Neutral,Noise - Commercial. Loud Music/Party,Neutral
56413915,2022-12-31 23:28:03,NYPD,Noise - Commercial,Loud Music/Party,Store/Commercial,10454.0,BRONX,Closed,2023080015.0,40.80721409826392,-73.92840497419084,Social,Neutral,Noise - Commercial. Loud Music/Party,Neutral
56412620,2022-12-31 23:27:23,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11427.0,QUEENS VILLAGE,Closed,4079680060.0,40.73027836089796,-73.73470029371093,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56416029,2022-12-31 23:27:21,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10302.0,STATEN ISLAND,Closed,5010400032.0,40.63076320775095,-74.13196733496402,Social,Neutral,Noise - Street/Sidewalk. Loud Music/Party,Neutral
56413204,2022-12-31 23:27:20,NYPD,Illegal Fireworks,,Street/Sidewalk,10309.0,STATEN ISLAND,Closed,5070820020.0,40.545987376395765,-74.21825619165647,Social,Negative,Illegal Fireworks. ,Fear
56411435,2022-12-31 23:27:00,DOT,Traffic Signal Condition,Controller,,10472.0,BRONX,Closed,,40.8310849850313,-73.8690807734826,Political,Neutral,Traffic Signal Condition. Controller,Neutral
56414113,2022-12-31 23:26:59,DOHMH,Non-Residential Heat,Inadequate or No Heat,Building (Non-Residential),10040.0,NEW YORK,In Progress,1021700112.0,40.8585382289902,-73.92961137673909,Other,Neutral,Non-Residential Heat. Inadequate or No Heat,Sadness
56415569,2022-12-31 23:26:53,DSNY,Dirty Condition,Trash,Sidewalk,11102.0,ASTORIA,Closed,4005390035.0,40.77156979077409,-73.92647927553604,Social,Negative,Dirty Condition. Trash,Disgust
56416156,2022-12-31 23:26:44,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11223.0,BROOKLYN,Closed,3066260034.0,40.60686390897537,-73.97845990206858,Political,Negative,Illegal Parking. Blocked Hydrant,Neutral
56418640,2022-12-31 23:26:38,NYPD,Illegal Fireworks,,Street/Sidewalk,10312.0,,Closed,,40.5562583954442,-74.18208679796506,Social,Negative,Illegal Fireworks. ,Fear
56418555,2022-12-31 23:26:26,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10310.0,,Closed,,40.62968448328473,-74.1112247128707,Social,Neutral,Noise - Street/Sidewalk. Loud Music/Party,Neutral
56416382,2022-12-31 23:25:48,NYPD,Illegal Fireworks,,Residential Building/House,11435.0,JAMAICA,Closed,4097020057.0,40.70579222158138,-73.80955903144726,Social,Negative,Illegal Fireworks. ,Fear
56415985,2022-12-31 23:25:20,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11223.0,BROOKLYN,Closed,3066770020.0,40.60298773433585,-73.97583226798369,Social,Neutral,Noise - Street/Sidewalk. Loud Music/Party,Neutral
56410853,2022-12-31 23:25:08,HPD,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10463.0,BRONX,Closed,2032610086.0,40.87879021525784,-73.90177088166034,Social,Neutral,HEAT/HOT WATER. APARTMENT ONLY,Neutral
56413572,2022-12-31 23:24:52,DSNY,Illegal Dumping,Removal Request,Sidewalk,11249.0,BROOKLYN,Closed,3021360020.0,40.70938658847959,-73.96571584566055,Political,Negative,Illegal Dumping. Removal Request,Neutral
56413499,2022-12-31 23:24:47,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11355.0,FLUSHING,Closed,4050250064.0,40.76069477616179,-73.82098573079985,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56417332,2022-12-31 23:24:47,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,10453.0,BRONX,Closed,2028810075.0,40.85384789145288,-73.91770920479841,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56414721,2022-12-31 23:24:46,NYPD,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10002.0,NEW YORK,Closed,1004150031.0,40.71996682272388,-73.98998548986862,Social,Neutral,Noise - Street/Sidewalk. Loud Talking,Neutral
56417359,2022-12-31 23:24:45,NYPD,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11217.0,BROOKLYN,Closed,3004040001.0,40.68355462757267,-73.98855233869938,Social,Neutral,Noise - Street/Sidewalk. Loud Talking,Neutral
56415902,2022-12-31 23:24:34,NYPD,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11435.0,JAMAICA,Closed,4119310017.0,40.68923930528342,-73.80351237327778,Social,Neutral,Noise - Vehicle. Car/Truck Music,Neutral
56414515,2022-12-31 23:23:48,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,10312.0,STATEN ISLAND,Closed,5056420101.0,40.555589996436055,-74.17414632268138,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56417688,2022-12-31 23:23:40,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11373.0,ELMHURST,Closed,,40.734866204072524,-73.88246914284414,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56413029,2022-12-31 23:23:35,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10003.0,,Closed,,40.734434426864034,-73.98990393253564,Social,Neutral,Noise - Street/Sidewalk. Loud Music/Party,Neutral
56414567,2022-12-31 23:23:05,NYPD,Illegal Fireworks,,Residential Building/House,11435.0,JAMAICA,Closed,4097020036.0,40.70605903047254,-73.8115708570584,Social,Negative,Illegal Fireworks. ,Fear
56415638,2022-12-31 23:22:54,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10452.0,BRONX,Closed,2025320020.0,40.84149725378454,-73.92664775518904,Political,Negative,Illegal Parking. Posted Parking Sign Violation,Anger
56415102,2022-12-31 23:22:52,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10002.0,NEW YORK,Closed,1004150032.0,40.71991741956644,-73.99001435753044,Social,Neutral,Noise - Street/Sidewalk. Loud Music/Party,Neutral
56413883,2022-12-31 23:22:22,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11223.0,BROOKLYN,Closed,3066480092.0,40.60485258096126,-73.98198983712072,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56411891,2022-12-31 23:22:08,HPD,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10473.0,BRONX,Closed,2036270050.0,40.8213137458007,-73.87650670954116,Social,Neutral,HEAT/HOT WATER. APARTMENT ONLY,Neutral
56416500,2022-12-31 23:22:07,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10023.0,NEW YORK,Closed,1011540101.0,40.77241034876891,-73.98616865946714,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56412814,2022-12-31 23:22:03,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,10466.0,BRONX,Closed,2050900010.0,40.89835424534112,-73.85051492732778,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56415291,2022-12-31 23:21:31,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,10040.0,NEW YORK,Closed,1021800483.0,40.85579896898619,-73.9341798957315,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56414095,2022-12-31 23:20:50,NYPD,Illegal Fireworks,,Street/Sidewalk,11368.0,CORONA,Closed,4018920081.0,40.74268791958672,-73.86192868039126,Social,Negative,Illegal Fireworks. ,Fear
56416353,2022-12-31 23:20:25,DOB,Elevator,Elevator - Single Device On Property/No Alternate Service,,10040.0,NEW YORK,Closed,1021700112.0,40.8585382289902,-73.92961137673909,Social,Neutral,Elevator. Elevator - Single Device On Property/No Alternate Service,Neutral
56419524,2022-12-31 23:20:20,DOT,Highway Condition,Painted Line/Marking,Highway,,,Closed,,,,Political,Neutral,Highway Condition. Painted Line/Marking,Neutral
56414201,2022-12-31 23:19:59,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11232.0,BROOKLYN,Closed,3009250037.0,40.64468636458384,-73.9975604560498,Social,Neutral,Noise - Street/Sidewalk. Loud Music/Party,Neutral
56415625,2022-12-31 23:19:48,NYPD,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11218.0,BROOKLYN,Closed,3053910001.0,40.63868553966112,-73.97165050807656,Political,Negative,Illegal Parking. Blocked Sidewalk,Surprise
56417236,2022-12-31 23:19:42,NYPD,Illegal Fireworks,,Street/Sidewalk,10314.0,STATEN ISLAND,Closed,5023970338.0,40.58514580824047,-74.15922112599121,Social,Negative,Illegal Fireworks. ,Fear
56415167,2022-12-31 23:19:04,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11217.0,BROOKLYN,Closed,3011287501.0,40.68193521518996,-73.97239648259087,Political,Negative,Illegal Parking. Blocked Hydrant,Neutral
56416922,2022-12-31 23:19:00,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11417.0,OZONE PARK,Closed,4115320012.0,40.672466611257214,-73.83929786100836,Political,Negative,Illegal Parking. Blocked Hydrant,Neutral
56417255,2022-12-31 23:19:00,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10025.0,NEW YORK,Closed,1018360001.0,40.79639756165641,-73.96493425316099,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56416440,2022-12-31 23:18:59,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11221.0,BROOKLYN,Closed,3016090064.0,40.690653018907895,-73.93814358947272,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56415269,2022-12-31 23:18:39,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10033.0,NEW YORK,Closed,1021420202.0,40.84697990099863,-73.93855122902285,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56413356,2022-12-31 23:18:21,NYPD,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10034.0,NEW YORK,Closed,1022260029.0,40.86548214822022,-73.92087638455081,Political,Negative,Illegal Parking. Double Parked Blocking Traffic,Neutral
56414035,2022-12-31 23:18:00,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10025.0,NEW YORK,Closed,1018590033.0,40.79831844318287,-73.96355354179988,Social,Neutral,Noise - Street/Sidewalk. Loud Music/Party,Neutral
56418578,2022-12-31 23:18:00,NYPD,Non-Emergency Police Matter,Trespassing,Residential Building/House,11212.0,BROOKLYN,Closed,3034890001.0,40.671157266206365,-73.90966138007676,Political,Neutral,Non-Emergency Police Matter. Trespassing,Fear
56419224,2022-12-31 23:17:57,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11428.0,QUEENS VILLAGE,Closed,4106500031.0,40.72430423013301,-73.74496296481658,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56414636,2022-12-31 23:17:41,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11204.0,BROOKLYN,Closed,3055450030.0,40.62175072384131,-73.99291442533168,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56413232,2022-12-31 23:17:24,DPR,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11228.0,BROOKLYN,In Progress,3060300001.0,40.61903743686954,-74.01948363790021,Political,Neutral,Root/Sewer/Sidewalk Condition. Trees and Sidewalks Program,Neutral
56419265,2022-12-31 23:17:12,NYPD,Blocked Driveway,No Access,Street/Sidewalk,10034.0,NEW YORK,Closed,1022260029.0,40.86548214822022,-73.92087638455081,Social,Negative,Blocked Driveway. No Access,Sadness
56419029,2022-12-31 23:16:41,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11220.0,BROOKLYN,Closed,3007650056.0,40.64688450787577,-74.01022696283445,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56418146,2022-12-31 23:16:34,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11236.0,BROOKLYN,Closed,3080830053.0,40.62923804078919,-73.89872289480589,Social,Negative,Blocked Driveway. No Access,Sadness
56415779,2022-12-31 23:16:27,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10040.0,NEW YORK,Closed,1021740217.0,40.86213716827355,-73.92623815859943,Social,Neutral,Noise - Street/Sidewalk. Loud Music/Party,Neutral
56412548,2022-12-31 23:16:23,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11106.0,ASTORIA,Closed,4005230002.0,40.76238151290782,-73.93768711322095,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56413599,2022-12-31 23:16:13,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11210.0,BROOKLYN,Closed,3049810001.0,40.63821215567179,-73.94530114333179,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56412649,2022-12-31 23:16:10,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10309.0,STATEN ISLAND,Closed,5067260063.0,40.515183595071065,-74.20253965722065,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56416542,2022-12-31 23:16:09,NYPD,Animal-Abuse,Neglected,Residential Building/House,11419.0,SOUTH RICHMOND HILL,Closed,4093990038.0,40.69190110840808,-73.83263036678954,Social,Neutral,Animal-Abuse. Neglected,Disgust
56417262,2022-12-31 23:16:05,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11365.0,FRESH MEADOWS,Closed,4055740048.0,40.7483979438403,-73.79757057741597,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56415329,2022-12-31 23:15:56,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11414.0,HOWARD BEACH,Closed,4114340100.0,40.66824501061309,-73.84726369519801,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56418531,2022-12-31 23:15:52,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10314.0,STATEN ISLAND,Closed,5023970338.0,40.58514580824047,-74.15922112599121,Social,Neutral,Noise - Street/Sidewalk. Loud Music/Party,Neutral
56416522,2022-12-31 23:15:38,NYPD,Noise - Residential,Loud Talking,Residential Building/House,10308.0,STATEN ISLAND,Closed,5045000110.0,40.56303370569903,-74.14680204309809,Social,Neutral,Noise - Residential. Loud Talking,Disgust
56412527,2022-12-31 23:15:38,NYPD,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002.0,NEW YORK,Closed,1004100048.0,40.71996663529439,-73.98802299222844,Social,Neutral,Noise - Commercial. Loud Music/Party,Neutral
